Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
e37b826c-551f-4d0f-8fd7-15a54b9b4112,"2020-08-04, 10:13:47 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
e381cb44-a169-4e23-99f5-212564207011,"2020-08-04, 10:13:47 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
f345ee0e-1b25-42ea-8ffa-ac1ce1f5b34a,"2020-08-04, 10:13:47 AM",CloudTrail,GetBucketEncryption,,,,us-east-2,AccessDenied,212.103.48.115
54135e3a-8c3b-4ccd-a60d-3bf75c062ab0,"2020-08-04, 10:13:46 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
716a24d2-0296-45e3-b22a-8afc8892cad4,"2020-08-04, 10:13:46 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
0c146d3b-929e-4d16-8f07-64fceb17cac6,"2020-08-04, 10:13:45 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
39562395-d521-4af1-8945-7935fc9b958a,"2020-08-04, 10:13:45 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
f449ac6c-2847-40ba-8c45-f0575b08d1ad,"2020-08-04, 10:13:45 AM",CloudTrail,GetBucketEncryption,,,,us-east-2,AccessDenied,212.103.48.115
fb549ba0-0fb4-48a8-9802-776d8c34d052,"2020-08-04, 10:13:45 AM",CloudTrail,GetBucketVersioning,,,,us-east-2,AccessDenied,212.103.48.115
20725b5e-b99d-4079-841f-c3339c14f6ba,"2020-08-04, 10:13:44 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
29199766-de1d-46ef-b7b3-afa7962bd6d8,"2020-08-04, 10:13:44 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
33e88377-745d-4d76-b837-aeccd1d116be,"2020-08-04, 10:13:44 AM",CloudTrail,GetBucketVersioning,,,,us-east-2,AccessDenied,212.103.48.115
512b931d-3fea-4e54-90c9-5d57941926c1,"2020-08-04, 10:13:44 AM",CloudTrail,GetBucketEncryption,,,,us-east-2,AccessDenied,212.103.48.115
7eb61ea3-acad-4f84-ad53-0f82009c66b3,"2020-08-04, 10:13:44 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
f475231e-6bdc-41cd-af60-17b24e44f8fa,"2020-08-04, 10:13:44 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
f7c94822-d09e-45fd-b041-1568526a3fc5,"2020-08-04, 10:13:44 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
0377727d-729e-4fee-8b4b-b70a6ab6c075,"2020-08-04, 10:13:43 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
39ddb800-9d67-42af-9196-45a53f52a86e,"2020-08-04, 10:13:43 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
6e0c1a33-3f4c-472c-85b7-16c88662677a,"2020-08-04, 10:13:43 AM",CloudTrail,GetBucketVersioning,,,,us-east-2,AccessDenied,212.103.48.115
d690ebad-46e0-4390-971a-3934dc8265e3,"2020-08-04, 10:13:43 AM",CloudTrail,GetBucketEncryption,,,,us-east-2,AccessDenied,212.103.48.115
d74f2a5b-d148-4e1c-afd7-8845fbcc8ec4,"2020-08-04, 10:13:43 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
4f880c67-472c-4a1d-be8d-43c06327d881,"2020-08-04, 10:13:37 AM",CloudTrail,GetBucketEncryption,,,,us-east-2,AccessDenied,212.103.48.115
93242cbb-9c21-4873-b666-b238f40bf7ba,"2020-08-04, 10:13:37 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
a68556fa-0e63-4d0c-ae12-2f3002fe171d,"2020-08-04, 10:13:37 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
baea5069-64a6-4c61-ba67-097cb11737fd,"2020-08-04, 10:13:37 AM",CloudTrail,GetBucketVersioning,,,,us-east-2,AccessDenied,212.103.48.115
d3223761-b755-440f-a365-351f860d08ad,"2020-08-04, 10:13:37 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
d8e956c5-b1a7-478b-83ae-59d59424338f,"2020-08-04, 10:13:37 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
01351769-cb77-4913-87d8-983b5fea9b97,"2020-08-04, 10:13:34 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
73a963de-3345-4836-85af-a77051b89740,"2020-08-04, 10:13:34 AM",CloudTrail,GetBucketVersioning,,,,us-east-2,AccessDenied,212.103.48.115
81680d6e-6a38-4fb0-9b89-e749658a8641,"2020-08-04, 10:13:34 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
82927873-5eb4-4c1c-9e89-911b6a527940,"2020-08-04, 10:13:34 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
8a575197-5eb0-471c-ac43-f967fe38088a,"2020-08-04, 10:13:34 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
93008623-1394-4ce0-9b85-3ba205f02555,"2020-08-04, 10:13:34 AM",CloudTrail,GetBucketEncryption,,,,us-east-2,AccessDenied,212.103.48.115
34c8fb0b-c5d3-42d4-86c4-99ec79a2a5a3,"2020-08-04, 10:13:33 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
79b314a5-9f39-44cd-8071-c61d6ea98ee2,"2020-08-04, 10:13:33 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
73cfc9ad-6e69-4d84-9594-c5911853023f,"2020-08-04, 10:13:32 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
8dd096bd-14cf-4420-b9cd-f67680f4ade8,"2020-08-04, 10:13:32 AM",CloudTrail,GetBucketEncryption,,,,us-east-2,AccessDenied,212.103.48.115
e169d548-d5d0-45ed-9b1d-953a3119712b,"2020-08-04, 10:13:32 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
e9ffdad1-6c9b-4bad-b880-809955b89ecf,"2020-08-04, 10:13:32 AM",CloudTrail,GetBucketVersioning,,,,us-east-2,AccessDenied,212.103.48.115
2a8035a7-93bd-4d8d-8f10-a9664ac5ce3f,"2020-08-04, 10:13:31 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
715a1b1a-472c-4c7c-90ed-70e5a2f3dc30,"2020-08-04, 10:13:31 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
4f0c9027-2424-4120-b504-53f3b34ee0c2,"2020-08-04, 10:13:30 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
7cb8cdf1-96cb-4d51-a317-dadef8676e61,"2020-08-04, 10:13:30 AM",CloudTrail,GetBucketVersioning,,,,us-east-2,AccessDenied,212.103.48.115
8839ccdd-e1bc-47a4-bdbc-7649eae60bfa,"2020-08-04, 10:13:30 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
9175b2dd-d7ce-4055-8c51-32eb357d1f09,"2020-08-04, 10:13:30 AM",CloudTrail,GetBucketEncryption,,,,us-east-2,AccessDenied,212.103.48.115
3308f2c7-71a5-4ac8-8b71-d91e97ae3a96,"2020-08-04, 10:13:28 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
aeef4a3c-68a4-419e-aa8c-d8d14d00af12,"2020-08-04, 10:13:28 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
3b56da97-b573-467d-8483-ad59a60507ef,"2020-08-04, 10:13:27 AM",CloudTrail,GetBucketEncryption,,,,us-east-2,AccessDenied,212.103.48.115
53f26f96-83f5-41e0-b7a1-74b585d9c730,"2020-08-04, 10:13:27 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
86b2339f-8200-4148-877c-304388f96abc,"2020-08-04, 10:13:27 AM",CloudTrail,GetBucketVersioning,,,,us-east-2,AccessDenied,212.103.48.115
9ffdf598-4a09-44d2-a562-558bf9de2874,"2020-08-04, 10:13:27 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
52957e6b-0bed-402a-938d-e8adb9626549,"2020-08-04, 10:13:07 AM",Accountant,ListRoles,,,,us-east-1,AccessDenied,102.67.34.198
a41af1e3-5a89-4f34-9e1f-b840ff4dea13,"2020-08-04, 10:12:54 AM",Accountant,ConsoleLogin,,,,us-east-1,,102.67.34.198
c0511d0d-6d1f-477f-b794-d12b044e427f,"2020-08-04, 10:12:47 AM",accountant,ConsoleLogin,,,,us-east-1,,102.67.34.198
4410a369-e486-4cbe-aff8-0987521b5796,"2020-08-04, 10:11:05 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
75f12fc3-47a8-4829-bcaf-bd21fae65698,"2020-08-04, 10:11:05 AM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
b4d92f46-188f-4899-bf43-57a8ca775efc,"2020-08-04, 10:11:05 AM",CloudTrail,GetBucketEncryption,,,,us-east-2,AccessDenied,212.103.48.115
c5f6f212-3a01-4532-a310-9d161b7ed231,"2020-08-04, 10:11:05 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
f41634a5-f26f-48b0-972f-64eacad6472a,"2020-08-04, 10:11:05 AM",CloudTrail,GetBucketVersioning,,,,us-east-2,AccessDenied,212.103.48.115
f7cf24ca-65b6-465a-b720-77e1a7b90790,"2020-08-04, 10:11:05 AM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-2,AccessDenied,212.103.48.115
056b2ca6-8099-47a5-bae1-00ea2d61ffce,"2020-08-04, 10:10:30 AM",CloudTrail,ListTopics,,,,us-east-2,,212.103.48.115
2d575a3f-63a1-4828-9cbf-dc9138233836,"2020-08-04, 10:10:30 AM",CloudTrail,ListAliases,,,,us-east-2,,212.103.48.115
8a781fe8-e979-4b5a-ac27-ca5f1384d9a1,"2020-08-04, 10:10:30 AM",CloudTrail,ListFunctions20150331,,,,us-east-2,,212.103.48.115
9ddcda41-c87c-49a7-874a-d59221e375c9,"2020-08-04, 10:10:30 AM",CloudTrail,ListKeys,,,,us-east-2,,212.103.48.115
bbc43ab4-1add-4278-abdc-daa7f31820c8,"2020-08-04, 10:10:30 AM",CloudTrail,GetInsightSelectors,,,,us-east-2,InsightNotEnabledException,212.103.48.115
16658881-1855-4754-8515-47730be00e16,"2020-08-04, 10:10:29 AM",CloudTrail,ListAliases,,,,us-east-2,,212.103.48.115
22b602d3-55c8-40ae-9e95-28908e9db6ae,"2020-08-04, 10:10:29 AM",CloudTrail,GetBucketLocation,,,,us-east-2,,212.103.48.115
68b9e0da-87a8-4e6e-ba49-1e9091b1f119,"2020-08-04, 10:10:29 AM",CloudTrail,GetTrailStatus,,,,us-east-2,,212.103.48.115
fad2c4a5-da4a-420e-8424-30fbec19e087,"2020-08-04, 10:10:29 AM",CloudTrail,ListKeys,,,,us-east-2,,212.103.48.115
65181c43-8df0-4982-a1fe-74d29647c07f,"2020-08-04, 10:10:28 AM",CloudTrail,GetEventSelectors,,,,us-east-2,,212.103.48.115
83aac37d-16cc-43b0-a332-9858e872c743,"2020-08-04, 10:10:28 AM",CloudTrail,ListTags,,,,us-east-2,,212.103.48.115
54c3d7a1-642b-4018-8f1f-6b85b8eeb1e1,"2020-08-04, 10:10:27 AM",CloudTrail,DescribeTrails,,,,us-east-2,,212.103.48.115
f4643fd3-7c9e-4854-b530-495b416a1083,"2020-08-04, 10:10:27 AM",CloudTrail,GetTrailStatus,,,,us-east-2,,212.103.48.115
12556e5e-ff4c-4281-98b3-f43f45e2d4e9,"2020-08-04, 10:10:24 AM",CloudTrail,ListBuckets,,,,us-east-2,,212.103.48.115
4c1be25b-d838-46e3-a464-04359aeae06f,"2020-08-04, 10:10:24 AM",CloudTrail,DescribeTrails,,,,us-east-2,,212.103.48.115
72740565-9043-4c86-b256-a660e93d632c,"2020-08-04, 10:10:09 AM",CloudTrail,GetTrailStatus,,,,us-east-2,,212.103.48.115
210b3ab4-ac4b-4914-9674-69ecc714ede2,"2020-08-04, 10:10:08 AM",CloudTrail,GetTrailStatus,,,,us-east-2,,212.103.48.115
31c00eb0-a498-4836-a54c-71e983562cba,"2020-08-04, 10:10:08 AM",CloudTrail,DescribeTrails,,,,us-east-2,,212.103.48.115
12337ac7-3e7e-4d85-8e3c-08f3266e810d,"2020-08-04, 10:10:07 AM",CloudTrail,CreateTrail,CloudTrail Trail and 1 more,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-2:849710805390:trail/Udacity_Trail""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""udastack""}]",,us-east-2,,212.103.48.115
3e5aa1cd-899e-46fe-a93c-f129b41c4de3,"2020-08-04, 10:10:07 AM",CloudTrail,PutBucketPolicy,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""udastack""}]",,us-east-2,,212.103.48.115
b1da1d7e-6d44-41d3-a3f3-38d6877d7626,"2020-08-04, 10:10:07 AM",CloudTrail,CreateBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""udastack""}]",,us-east-2,,212.103.48.115
dc4382df-8f65-4438-ba14-b71ea75dd5fc,"2020-08-04, 10:10:07 AM",CloudTrail,PutEventSelectors,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-2:849710805390:trail/Udacity_Trail""}]",,us-east-2,,212.103.48.115
f6cc10ca-64b7-4516-ae9f-691f57ff2bae,"2020-08-04, 10:10:07 AM",CloudTrail,StartLogging,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""}]",,us-east-2,,212.103.48.115
0d07d385-9d9e-4dcd-a669-9d0cc1423fbb,"2020-08-04, 10:07:14 AM",CloudTrail,ListFunctions20150331,,,,us-east-2,,212.103.48.115
8e344a05-31d6-4efa-832a-114ffe7f9550,"2020-08-04, 10:07:14 AM",CloudTrail,ListTopics,,,,us-east-2,,212.103.48.115
ae4c8699-cf28-4a5a-9c5c-0190f867209b,"2020-08-04, 10:07:14 AM",CloudTrail,ListKeys,,,,us-east-2,,212.103.48.115
f322f9fe-80fd-4bb9-abb4-9d152cc35f45,"2020-08-04, 10:07:14 AM",CloudTrail,ListAliases,,,,us-east-2,,212.103.48.115
19705e55-6752-4b58-be57-42ff4516bf80,"2020-08-04, 10:07:13 AM",CloudTrail,DescribeTrails,,,,us-east-2,,212.103.48.115
5da807fe-69e8-4fbd-8ad1-899be467a3d8,"2020-08-04, 10:07:09 AM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-2,AccessDenied,212.103.48.115
497cff36-97c6-407b-91e2-7745472cb2d4,"2020-08-04, 10:07:07 AM",CloudTrail,LookupEvents,,,,us-east-2,,212.103.48.115
7fce437e-82c4-414a-bac9-2fc6f6697217,"2020-08-04, 10:07:06 AM",CloudTrail,LookupEvents,,,,us-east-2,,212.103.48.115
39bc2a29-50d8-4440-b348-534cb177cd12,"2020-08-04, 10:07:01 AM",CloudTrail,ListBuckets,,,,us-east-2,,212.103.48.115
80a3a4e3-2a96-4048-b7ed-0a6115157d2e,"2020-08-04, 10:07:01 AM",CloudTrail,DescribeTrails,,,,us-east-2,,212.103.48.115
5f9900e1-adf8-4791-985d-fed4fd26ab0f,"2020-08-04, 10:06:45 AM",CloudTrail,ConsoleLogin,,,,us-east-1,,212.103.48.115
8c6b9ab9-81f0-45d5-a296-bd85dfba5a36,"2020-08-04, 10:05:42 AM",root,ListPolicies,,,,us-east-1,,102.67.34.198
1ab5407e-d1e1-41f5-aacd-bc29078c9ccb,"2020-08-04, 10:05:41 AM",root,ListGroupsForUser,,,,us-east-1,,102.67.34.198
a605b492-6b2e-44ee-bbaf-dfe7d1d65273,"2020-08-04, 10:05:41 AM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""}]",,us-east-1,,102.67.34.198
6cbef9b5-779f-40fd-ab5e-add7a9851b1a,"2020-08-04, 10:05:40 AM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,102.67.34.198
54ebabba-bd8d-4f03-9304-0f8e756b10e8,"2020-08-04, 10:05:39 AM",root,ListUsers,,,,us-east-1,,102.67.34.198
b43b5a9d-0300-46d9-8bc5-8147869a395c,"2020-08-04, 10:05:39 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA4LVVV6GHPGY7L32I3""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::849710805390:user/Accountant""}]",,us-east-1,,102.67.34.198
65d5500d-1738-42a2-8570-6adeba2d3d5c,"2020-08-04, 10:04:34 AM",root,ListPolicies,,,,us-east-1,,102.67.34.198
c39d0459-2dfa-413c-b7fe-20ac3b64cca8,"2020-08-04, 10:04:34 AM",root,ListAccountAliases,,,,us-east-1,,102.67.34.198
5ab56658-4e78-4d5e-aa44-b092b1b38b67,"2020-08-04, 10:04:33 AM",root,ListGroupsForUser,,,,us-east-1,,102.67.34.198
c180eff6-3f1b-48ea-a60c-3cbc2841882a,"2020-08-04, 10:04:33 AM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",,us-east-1,,102.67.34.198
08f853c2-06d4-4cad-a35f-4fe11c9b5191,"2020-08-04, 10:04:32 AM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,102.67.34.198
c12f56aa-9b0d-43e7-aa27-764a0f1d0091,"2020-08-04, 10:04:31 AM",root,ListUsers,,,,us-east-1,,102.67.34.198
d0840bb2-b272-4165-a930-da5f239d3a7b,"2020-08-04, 10:04:31 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::849710805390:user/CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA4LVVV6GHEGUDMXPIL""}]",,us-east-1,,102.67.34.198
1a7f881f-cd15-467c-a0d2-33b80c5abea9,"2020-08-04, 10:04:06 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,102.67.34.198
2c91b436-990e-4442-9066-bddec20e5701,"2020-08-04, 10:04:06 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,102.67.34.198
a858e6fe-0ecf-4da4-886b-a3ac08ca5dfb,"2020-08-04, 10:04:06 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,102.67.34.198
c1f857c2-a8df-476d-b7df-a70bc46b3704,"2020-08-04, 10:04:06 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,102.67.34.198
e5d44db0-6523-42e5-8b14-b0d1dcd50a54,"2020-08-04, 10:04:06 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,102.67.34.198
f855e9d9-cb72-4915-85ce-f6836f3ca16f,"2020-08-04, 10:04:06 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,102.67.34.198
7015e9e7-ec15-40ed-acdc-a4e703eb7cad,"2020-08-04, 10:03:34 AM",root,ListPolicies,,,,us-east-1,,102.67.34.198
1dbe8abc-589b-4919-9949-9ca5495e6816,"2020-08-04, 10:03:33 AM",root,ListGroups,,,,us-east-1,,102.67.34.198
dc7edfef-f5fb-4a84-9701-d76968c6f2a9,"2020-08-04, 10:03:31 AM",root,ListUsers,,,,us-east-1,,102.67.34.198
cac95e49-6779-4b79-b52b-1b6f09f627ab,"2020-08-04, 10:03:30 AM",root,ListUsers,,,,us-east-1,,102.67.34.198
3c81464b-12df-40b6-b205-701cb2a30ef6,"2020-08-04, 10:02:21 AM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::849710805390:group/Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA4LVVV6GHHATD6UPF3""}]",,us-east-1,,102.67.34.198
748a5992-5cbf-4908-8082-f12f011c5f8e,"2020-08-04, 10:02:21 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,102.67.34.198
fec2784d-b8fc-4101-b2e8-d07d3bdcf6db,"2020-08-04, 10:02:21 AM",root,ListGroups,,,,us-east-1,,102.67.34.198
22ff742e-5c55-4d91-90eb-ed7619c3b70f,"2020-08-04, 10:02:11 AM",root,ListPolicies,,,,us-east-1,,102.67.34.198
1da97e6c-df04-4c5b-bc82-59148bd71e4f,"2020-08-04, 10:01:58 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailReadOnlyAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,102.67.34.198
313640cb-d4db-4a41-a68a-ce312259805e,"2020-08-04, 10:01:58 AM",root,ListGroups,,,,us-east-1,,102.67.34.198
f03bddae-cc5c-4604-9de0-7e5095a9fa5f,"2020-08-04, 10:01:58 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailFullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,102.67.34.198
2b6ae740-89dd-4995-832d-de2cef31e77f,"2020-08-04, 10:01:57 AM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::849710805390:group/CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA4LVVV6GHFFDPNCDCK""}]",,us-east-1,,102.67.34.198
4bdf12bc-5f60-4e7b-b7df-8a6c80d271fc,"2020-08-04, 10:01:47 AM",root,ListPolicies,,,,us-east-1,,102.67.34.198
925ace4d-97a5-44d4-97e8-1cf47b54d43e,"2020-08-04, 10:01:34 AM",root,ListGroups,,,,us-east-1,,102.67.34.198
7467fd0d-398e-417e-97e8-c401de9058da,"2020-08-04, 10:00:36 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,102.67.34.198
c5a9625d-badc-4ac1-92d0-57a2c32054fc,"2020-08-04, 10:00:35 AM",root,UpdateAccountPasswordPolicy,,,,us-east-1,,102.67.34.198
17eb7566-963c-4ab7-94a3-a7f825f553b7,"2020-08-04, 09:59:54 AM",root,GetAccountSummary,,,,us-east-1,,102.67.34.198
1db42ab3-9e1d-4159-ba7b-2e7503c76ee2,"2020-08-04, 09:59:54 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,102.67.34.198
489d317d-3e85-4668-9c1e-041b79a51144,"2020-08-04, 09:59:54 AM",root,ListAccessKeys,,,,us-east-1,,102.67.34.198
d2ccfbf3-7b00-4351-8045-7ec1c11b0e3e,"2020-08-04, 09:59:54 AM",root,ListAccountAliases,,,,us-east-1,,102.67.34.198
eb53bf3e-2008-44d6-9ad2-7e1a36234ee0,"2020-08-04, 09:59:54 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,102.67.34.198
6c7e2aec-ba18-4ec5-a3aa-7660801115ed,"2020-08-04, 09:59:37 AM",root,ListAccessKeys,,,,us-east-1,,102.67.34.198
8a570ae9-d7ab-454d-8f08-2fb6ff9feb9f,"2020-08-04, 09:59:37 AM",root,GetAccountSummary,,,,us-east-1,,102.67.34.198
a78848c2-343c-4ebb-b29c-537e5ca2381c,"2020-08-04, 09:59:37 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,102.67.34.198
daf691fa-f214-420c-ac28-c801e62df750,"2020-08-04, 09:59:37 AM",root,ListAccountAliases,,,,us-east-1,,102.67.34.198
2560a99c-fad1-4a5c-9d7e-0f785c855c8e,"2020-08-04, 09:59:35 AM",root,ListAccessKeys,,,,us-east-1,,102.67.34.198
cacb290b-fd70-43c3-bd77-dd59db183868,"2020-08-04, 09:59:35 AM",root,GetAccountSummary,,,,us-east-1,,102.67.34.198
f5f62c34-d12d-455e-b76a-ef001abd4541,"2020-08-04, 09:59:35 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,102.67.34.198
fffd3e22-26df-4870-a51c-e402183bd5e2,"2020-08-04, 09:59:35 AM",root,ListAccountAliases,,,,us-east-1,,102.67.34.198